gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8913286855630757,0.10282802100118715,77,127,0
0.001953125,0.01,0.8927662714365681,0.0987194180052029,76,134,0
0.00390625,0.01,0.8939366953335708,0.1015162639960181,83,161,0
0.0078125,0.01,0.8952088952216172,0.11432829599652905,99,205,0
0.015625,0.01,0.8987583329092665,0.1601540340052452,155,325,0
0.03125,0.01,0.9160348073889371,0.34728011301194783,397,708,0
0.0625,0.01,0.9297491221820773,1.469997032007086,1682,2257,0
0.125,0.01,0.9094193679710956,4.516862838994712,4829,6037,0
0.25,0.01,0.9113403898020458,4.890233272992191,5800,10644,0
0.5,0.01,0.9087323800315505,4.727754655003082,5800,10614,0
