category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
capsule,2,PatchScore_same_centers,0.9389708815317113,0.9851976837912824,2.3055074214935303,0.08695652173913043,0.7522935779816514,2,82,23,109,45,0.022222222222222223
capsule,2,PatchScore_byte_budget,0.9688871160749901,0.9923457440157337,1.3357481956481934,0.08695652173913043,0.963302752293578,2,105,23,109,45,0.022222222222222223
capsule,2,RBF_SVDD,0.591942560829677,0.8783903756025613,0.07160572629761217,0.043478260869565216,0.09174311926605505,1,10,23,109,45,0.022222222222222223
capsule,2,DeepSVDD_head,0.8177104108496211,0.9360445162809257,0.01493494980968535,0.043478260869565216,0.22935779816513763,1,25,23,109,45,0.022222222222222223
capsule,2,DROCC_head,0.5329078579976068,0.8472083474555427,-0.020520107820630074,0.08695652173913043,0.08256880733944955,2,9,23,109,45,0.022222222222222223
capsule,2,Bubble_B,0.6924611088950937,0.9299923973254525,5.928650510699537,0.043478260869565216,0.3944954128440367,1,43,23,109,45,0.022222222222222223
capsule,2,Bubble_BA,0.6944555245313122,0.9306851122630938,11.865346361025356,0.043478260869565216,0.3853211009174312,1,42,23,109,45,0.022222222222222223
capsule,2,Bubble_BAD,0.5708017550857599,0.8872026600450286,15.281758928159471,0.17391304347826086,0.3119266055045872,4,34,23,109,45,0.022222222222222223
capsule,2,Bubble_BAF,0.665337056242521,0.920686638173918,13.113778056884124,0.043478260869565216,0.4036697247706422,1,44,23,109,45,0.022222222222222223
capsule,2,NBD,0.5644196250498604,0.8836176403599103,17.61910473357444,0.13043478260869565,0.25688073394495414,3,28,23,109,45,0.022222222222222223
