category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
carpet,2,PatchScore_same_centers,0.9807383627608347,0.9943004316827827,1.5370047092437744,0.32142857142857145,0.9775280898876404,9,87,28,89,56,0.017857142857142856
carpet,2,PatchScore_byte_budget,0.9815409309791332,0.99463148299224,1.6901497840881348,0.42857142857142855,0.9887640449438202,12,88,28,89,56,0.017857142857142856
carpet,2,RBF_SVDD,0.9731139646869984,0.9919136445829042,0.09097601110653075,0.32142857142857145,0.9887640449438202,9,88,28,89,56,0.017857142857142856
carpet,2,DeepSVDD_head,0.959470304975923,0.987570835504886,0.01582922600209713,0.07142857142857142,0.8314606741573034,2,74,28,89,56,0.017857142857142856
carpet,2,DROCC_head,0.4907704654895666,0.7700456846714552,0.0563471419736743,0.07142857142857142,0.07865168539325842,2,7,28,89,56,0.017857142857142856
carpet,2,Bubble_B,0.9506420545746388,0.9790750550630475,8.145420631142535,0.35714285714285715,0.9775280898876404,10,87,28,89,56,0.017857142857142856
carpet,2,Bubble_BA,0.9516452648475121,0.9793347176917027,16.056587013530102,0.35714285714285715,0.9775280898876404,10,87,28,89,56,0.017857142857142856
carpet,2,Bubble_BAD,0.8723916532905297,0.9399676745912122,18.85888713427037,0.35714285714285715,0.9550561797752809,10,85,28,89,56,0.017857142857142856
carpet,2,Bubble_BAF,0.9674959871589085,0.9903852016208274,16.207758634038328,0.35714285714285715,0.9775280898876404,10,87,28,89,56,0.017857142857142856
carpet,2,NBD,0.8996789727126806,0.9597635359989898,19.040255933771178,0.35714285714285715,0.9662921348314607,10,86,28,89,56,0.017857142857142856
