gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7675017246882689,0.09659452800406143,72,111,0
0.001953125,0.01,0.7680680402392941,0.09281994101183955,72,131,0
0.00390625,0.01,0.7706010152493332,0.09982814099930692,80,150,0
0.0078125,0.01,0.7897424808739792,0.11110325400659349,94,181,0
0.015625,0.01,0.8210442858760901,0.15667652600677684,145,318,0
0.03125,0.01,0.8621279049413605,0.401580941004795,443,785,0
0.0625,0.01,0.9024186822351961,1.8032712529966375,1995,2615,0
0.125,0.01,0.9153409734449489,4.707718947000103,5503,7423,0
0.25,0.01,0.9180798813826336,4.829966350996983,5800,10607,0
0.5,0.01,0.9228678219503907,5.166245692002121,5800,10614,0
