gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.856713598901099,0.7875742510077544,610,600,0
0.001953125,0.1,0.8585701407967034,0.7616346319991862,610,618,0
0.00390625,0.1,0.8632597870879121,0.7912962859991239,611,618,0
0.0078125,0.1,0.8701601133241759,0.7690004489995772,613,631,0
0.015625,0.1,0.8835637019230769,0.7756915219943039,625,654,0
0.03125,0.1,0.9089435954670331,0.8357376570056658,699,848,0
0.0625,0.1,0.9388521634615385,1.530337023010361,1532,2572,0
0.125,0.1,0.9445183722527472,4.689767439995194,4851,8521,0
0.25,0.1,0.9371243990384615,5.125907062989427,6000,13421,0
0.5,0.1,0.9321879292582418,5.21708506300638,6000,16202,0
