gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6233299284984679,0.5888197349995608,505,499,0
0.001953125,0.1,0.6251276813074566,0.6010029580065748,508,500,0
0.00390625,0.1,0.6248314606741572,0.5867610999994213,517,514,0
0.0078125,0.1,0.6280694586312564,0.6256797840032959,548,599,0
0.015625,0.1,0.6513687436159346,0.9150543739960995,932,1520,0
0.03125,0.1,0.6810520939734424,2.7943063599959714,2664,4567,0
0.0625,0.1,0.7062512768130744,3.8416911179956514,4558,6928,0
0.125,0.1,0.7085495403472931,4.409544157999335,4982,11923,0
0.25,0.1,0.7050102145045964,5.224091381998733,5000,13522,0
0.5,0.1,0.6851481103166497,5.181019925003056,5000,13500,0
