gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5913364017339553,0.07661839999491349,61,96,0
0.001953125,0.01,0.6178708594610735,0.08556625200435519,71,119,0
0.00390625,0.01,0.6182621320235998,0.10810993099585176,104,206,0
0.0078125,0.01,0.6627642376877851,0.25105735700344667,279,491,0
0.015625,0.01,0.6869510600397452,0.7668062769953394,988,1468,0
0.03125,0.01,0.7097993183620095,2.9028284569940297,2717,3811,0
0.0625,0.01,0.7231643653662001,3.7732399179949425,4534,6577,0
0.125,0.01,0.7329564760757421,5.650937943006284,4986,9296,0
0.25,0.01,0.7376671917956321,4.749821350997081,5000,9150,0
0.5,0.01,0.7045789186461969,4.521403876991826,5000,9150,0
