gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7219951391957578,0.10337322700070217,73,152,0
0.001953125,0.01,0.7238179407865665,0.09750372999405954,74,141,0
0.00390625,0.01,0.7308145529533069,0.10047178099921439,80,160,0
0.0078125,0.01,0.7517859773162469,0.11433414299972355,98,206,0
0.015625,0.01,0.7955240094270144,0.15618355698825326,144,298,0
0.03125,0.01,0.8457062895860952,0.40870915199047886,444,782,0
0.0625,0.01,0.8933108705258506,1.7167664720036555,1989,2614,0
0.125,0.01,0.9040083222860509,4.6421432929928415,5495,7443,0
0.25,0.01,0.9077736043599941,4.842253694005194,5800,10614,0
0.5,0.01,0.9117782442185889,5.170354722999036,5800,10614,0
