gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.46658370206489674,0.8127983619924635,504,485,0
0.001953125,0.1,0.4594280051622418,0.8125815769890323,508,501,0
0.00390625,0.1,0.45020971607669613,0.8027155500021763,524,529,0
0.0078125,0.1,0.44170584439528027,0.8650289270008216,593,687,0
0.015625,0.1,0.4432038163716814,1.7490051790082362,1417,2484,0
0.03125,0.1,0.4623778576696166,5.0366045359987766,4093,6473,0
0.0625,0.1,0.4590247050147493,5.665587106006569,4999,10985,0
0.125,0.1,0.4422358960176992,6.007375902991043,5000,13509,0
0.25,0.1,0.43474027470501475,7.051839084000676,5000,13453,0
0.5,0.1,0.4750184365781711,5.86374438200437,5000,13500,0
