gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7091597925087281,0.0771247569937259,67,95,0
0.001953125,0.01,0.7138184341237239,0.0712317540019285,66,91,0
0.00390625,0.01,0.7272767321226005,0.07482370499928948,72,124,0
0.0078125,0.01,0.7561977554818886,0.0828279300039867,85,160,0
0.015625,0.01,0.8133019086113282,0.10977817700768355,128,275,0
0.03125,0.01,0.9097787420566306,0.241102239000611,336,636,0
0.0625,0.01,0.9663983083514135,0.8413839749991894,1277,1829,0
0.125,0.01,0.9776319122457295,3.0104679910000414,3859,4871,0
0.25,0.01,0.9767948986222317,3.6381819829985034,5744,8462,0
0.5,0.01,0.9774446855141576,3.7083030400099233,5800,10618,0
