gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.4921887189889218,0.07394235700485297,60,98,0
0.001953125,0.01,0.4946071930098299,0.08702986400749069,77,137,0
0.00390625,0.01,0.4964990638165081,0.12777323499904014,131,245,0
0.0078125,0.01,0.5020186456545482,0.30459129001246765,364,623,0
0.015625,0.01,0.5085914339210486,1.0229672370041953,1338,1940,0
0.03125,0.01,0.5113902324855673,3.3702696099935565,3445,4684,0
0.0625,0.01,0.5168513028553596,4.024439168002573,4889,9081,0
0.125,0.01,0.5193867998127633,4.267394905997207,5000,9163,0
0.25,0.01,0.522604930566391,4.683483470987994,5000,9151,0
0.5,0.01,0.5235459900140428,4.437787371003651,5000,9150,0
