category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
hazelnut,2,PatchScore_same_centers,1.0,0.9999999999999998,4.310524344444275,0.0,1.0,0,70,40,70,79,0.0379746835443038
hazelnut,2,PatchScore_byte_budget,1.0,0.9999999999999998,4.110819339752197,0.0,1.0,0,70,40,70,79,0.0379746835443038
hazelnut,2,RBF_SVDD,0.8742857142857142,0.9391765740106464,0.048677415118021455,0.0,0.5571428571428572,0,39,40,70,79,0.0379746835443038
hazelnut,2,DeepSVDD_head,0.9432142857142858,0.9693799738930893,0.01035980205051601,0.025,0.6571428571428571,1,46,40,70,79,0.0379746835443038
hazelnut,2,DROCC_head,0.5,0.6363636363636364,0.07258378714323044,0.0,0.0,0,0,40,70,79,0.0
hazelnut,2,Bubble_B,0.8114285714285714,0.9102198431966655,6.450378291861936,0.175,0.6857142857142857,7,48,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BA,0.8121428571428573,0.9088590205253502,12.592086281717258,0.15,0.6857142857142857,6,48,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BAD,0.7796428571428571,0.891156003555843,14.420495132473649,0.225,0.6285714285714286,9,44,40,70,79,0.0379746835443038
hazelnut,2,Bubble_BAF,0.8260714285714286,0.9162343773024795,14.271036827574319,0.1,0.6571428571428571,4,46,40,70,79,0.0379746835443038
hazelnut,2,NBD,0.8003571428571429,0.9014848436098135,16.41890779081322,0.1,0.6,4,42,40,70,79,0.0379746835443038
