gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9312618392272191,0.7351794999995036,625,611,0
0.001953125,0.1,0.9323711944406653,0.7398848029988585,628,620,0
0.00390625,0.1,0.9356364663896767,0.7300596699933521,627,622,0
0.0078125,0.1,0.9403041307783279,0.7452042389923008,635,632,0
0.015625,0.1,0.9499429623970447,0.7561325889982982,637,658,0
0.03125,0.1,0.9606178899226591,0.771865250004339,680,788,0
0.0625,0.1,0.9652436918504255,1.0238179079897236,1023,1678,0
0.125,0.1,0.9709997802220804,3.5920018480101135,3203,5262,0
0.25,0.1,0.9708532616089838,4.797402256997884,5847,8744,0
0.5,0.1,0.9625017006624734,4.88275309499295,6200,13559,0
