gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.942537878787879,0.6422926359955454,664,608,0
0.001953125,0.1,0.9460890151515151,0.6264223750040401,665,609,0
0.00390625,0.1,0.9524905303030302,0.6265666020044591,666,626,0
0.0078125,0.1,0.9624147727272727,0.6301300290069776,668,629,0
0.015625,0.1,0.9766666666666666,0.6316164260060759,669,639,0
0.03125,0.1,0.9915624999999999,0.6357005640020361,678,683,0
0.0625,0.1,0.9987689393939394,0.6546157539996784,696,800,0
0.125,0.1,0.9997253787878788,0.7458267570036696,834,1252,0
0.25,0.1,0.9998579545454546,1.2880328219907824,1616,3045,0
0.5,0.1,0.9999147727272727,3.3983162980002817,3757,6376,0
