category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
zipper,1,PatchScore_same_centers,0.9921218487394958,0.9977620690217005,1.4925167560577393,0.0625,0.9747899159663865,2,116,32,119,48,0.020833333333333332
zipper,1,PatchScore_byte_budget,0.9971113445378151,0.999224396232422,1.2003154754638672,0.125,0.9915966386554622,4,118,32,119,48,0.020833333333333332
zipper,1,RBF_SVDD,0.8172268907563026,0.9508224530110734,0.05099992624803444,0.03125,0.5378151260504201,1,64,32,119,48,0.020833333333333332
zipper,1,DeepSVDD_head,0.9629726890756303,0.9891300258755764,0.019419576274231076,0.03125,0.8319327731092437,1,99,32,119,48,0.020833333333333332
zipper,1,DROCC_head,0.45561974789915966,0.8063121630354986,0.04040801525115967,0.03125,0.14285714285714285,1,17,32,119,48,0.020833333333333332
zipper,1,Bubble_B,0.9553571428571429,0.9772972260359745,7.608842736390418,0.0625,0.7815126050420168,2,93,32,119,48,0.020833333333333332
zipper,1,Bubble_BA,0.9543067226890757,0.9770391747341234,15.147341820424224,0.0625,0.7815126050420168,2,93,32,119,48,0.020833333333333332
zipper,1,Bubble_BAD,0.9101890756302521,0.946524873275801,22.307898366500712,0.03125,0.226890756302521,1,27,32,119,48,0.020833333333333332
zipper,1,Bubble_BAF,0.9611344537815126,0.9857130169407079,15.70345994322501,0.0625,0.7815126050420168,2,93,32,119,48,0.020833333333333332
zipper,1,NBD,0.9136029411764706,0.9500758151292569,22.934812954933296,0.03125,0.2184873949579832,1,26,32,119,48,0.020833333333333332
