gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7666484716157205,0.076040070009185,66,95,0
0.001953125,0.01,0.7695986691619878,0.07233992499823216,67,97,0
0.00390625,0.01,0.7785662299854441,0.07551956600218546,73,121,0
0.0078125,0.01,0.7979569557080475,0.08416336399386637,87,160,0
0.015625,0.01,0.8422619047619047,0.11062846401182469,127,278,0
0.03125,0.01,0.9311707215637346,0.2438540060102241,342,641,0
0.0625,0.01,0.9790367020170514,0.8382734180049738,1277,1830,0
0.125,0.01,0.9848981077147017,3.1226594189938623,3866,4921,0
0.25,0.01,0.9808822000415887,3.7449069220019737,5742,8464,0
0.5,0.01,0.9806872530671658,3.8488018920033937,5800,10618,0
