gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5218283963227783,0.6987646850029705,505,498,0
0.001953125,0.1,0.520949948927477,0.6902747839922085,507,513,0
0.00390625,0.1,0.5197446373850868,0.7046567360084737,521,535,0
0.0078125,0.1,0.5232073544433096,0.7825448350049555,576,679,0
0.015625,0.1,0.528467824310521,1.2903835449978942,1209,2054,0
0.03125,0.1,0.5406128702757916,4.221094464999624,3399,6964,0
0.0625,0.1,0.5515730337078651,5.4892530139914015,4932,10835,0
0.125,0.1,0.5540143003064352,5.312441359012155,5000,13553,0
0.25,0.1,0.553779366700715,6.508150027002557,5000,13480,0
0.5,0.1,0.5260367722165475,5.837083267993876,5000,13488,0
