category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
capsule,1,PatchScore_same_centers,0.9349820502592741,0.9855482839947608,2.3795433044433594,0.043478260869565216,0.7155963302752294,1,78,23,109,45,0.022222222222222223
capsule,1,PatchScore_byte_budget,0.9812524930195453,0.9959678269053787,1.2325234413146973,0.13043478260869565,0.981651376146789,3,107,23,109,45,0.022222222222222223
capsule,1,RBF_SVDD,0.55364978061428,0.8641946251083291,0.06580453929113456,0.08695652173913043,0.13761467889908258,2,15,23,109,45,0.022222222222222223
capsule,1,DeepSVDD_head,0.8137215795771839,0.9418915256493805,0.017751229810528457,0.08695652173913043,0.43119266055045874,2,47,23,109,45,0.022222222222222223
capsule,1,DROCC_head,0.45432788193059437,0.7910596377160339,-0.04486340284347534,0.043478260869565216,0.01834862385321101,1,2,23,109,45,0.022222222222222223
capsule,1,Bubble_B,0.8324690865576386,0.9621241903121206,6.277770281001082,0.043478260869565216,0.5045871559633027,1,55,23,109,45,0.022222222222222223
capsule,1,Bubble_BA,0.8308735540486637,0.9616318332030976,12.563634888574118,0.043478260869565216,0.5045871559633027,1,55,23,109,45,0.022222222222222223
capsule,1,Bubble_BAD,0.792580773833267,0.9531197676434194,16.793437309768553,0.043478260869565216,0.5045871559633027,1,55,23,109,45,0.022222222222222223
capsule,1,Bubble_BAF,0.8448344635021939,0.9644120598828239,13.703214565708251,0.043478260869565216,0.5321100917431193,1,58,23,109,45,0.022222222222222223
capsule,1,NBD,0.7814120462704429,0.9478937754624087,18.67540107181704,0.08695652173913043,0.48623853211009177,2,53,23,109,45,0.022222222222222223
