gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.545688145280236,0.07679219200508669,61,105,0
0.001953125,0.01,0.5703701143067846,0.08561023400397971,71,116,0
0.00390625,0.01,0.5703931600294986,0.11272666300646961,104,209,0
0.0078125,0.01,0.6152055678466077,0.24535384800401516,279,486,0
0.015625,0.01,0.640106471238938,0.7668229770060861,988,1439,0
0.03125,0.01,0.6633480825958702,2.9115237350051757,2715,3760,0
0.0625,0.01,0.6824990781710916,3.7474043820111547,4535,6741,0
0.125,0.01,0.6879609144542773,4.173822166005266,4986,9305,0
0.25,0.01,0.6899889380530974,4.627289198004291,5000,9150,0
0.5,0.01,0.6759656157817109,4.481709607003722,5000,9150,0
