gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.3896527068437181,0.14340705500217155,66,114,0
0.001953125,0.01,0.3826149131767109,0.13452642400807235,71,132,0
0.00390625,0.01,0.3840858018386108,0.2004202520038234,116,224,0
0.0078125,0.01,0.3865577119509704,0.5175801489967853,357,583,0
0.015625,0.01,0.39307456588355466,1.8813014210027177,1406,2046,0
0.03125,0.01,0.42570990806945863,5.974266467004782,4051,5290,0
0.0625,0.01,0.43771195097037796,5.898115058007534,4999,9190,0
0.125,0.01,0.42565883554647593,6.155875784999807,5000,9154,0
0.25,0.01,0.42332992849846784,6.954219695995562,5000,9150,0
0.5,0.01,0.46733912155260465,6.144212353989133,5000,9150,0
