gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7257092141009405,0.08533631300088018,66,105,0
0.001953125,0.01,0.7273760431210833,0.08074882000801153,68,124,0
0.00390625,0.01,0.7325064129623016,0.08188225199410226,70,123,0
0.0078125,0.01,0.7515450639131518,0.086152021001908,75,142,0
0.015625,0.01,0.7887564806095831,0.11405508600000758,115,248,0
0.03125,0.01,0.8762108863417433,0.22486665500036906,269,514,0
0.0625,0.01,0.942212986113366,0.7401201969914837,1021,1471,0
0.125,0.01,0.9553094998430582,3.2092090229998576,3247,4068,0
0.25,0.01,0.9551146756718728,4.072832833000575,5639,7881,0
0.5,0.01,0.9576582134623502,4.259993742001825,5800,10614,0
