gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.940633170074551,0.5368804280005861,589,587,0
0.001953125,0.1,0.942322841387814,0.5325941640039673,587,581,0
0.00390625,0.1,0.9454167665627746,0.5362566700059688,590,595,0
0.0078125,0.1,0.951010948613442,0.5484877419949044,598,641,0
0.015625,0.1,0.9598360562158214,0.6225116449932102,618,703,0
0.03125,0.1,0.9721775068214771,0.6415275030012708,677,871,0
0.0625,0.1,0.9849185418593234,1.1302567899983842,1479,2576,0
0.125,0.1,0.9871447979815278,3.220160176002537,4339,7342,0
0.25,0.1,0.9851582925186377,3.664252230999409,5797,12599,0
0.5,0.1,0.983354454224749,3.803112334004254,5800,15647,0
