gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.5767399267399267,0.63143412800855,504,498,0
0.001953125,0.1,0.5887667887667887,0.6417639749997761,511,519,0
0.00390625,0.1,0.6000854700854701,0.6280800439999439,516,535,0
0.0078125,0.1,0.6061172161172161,0.6623251639975933,554,639,0
0.015625,0.1,0.6093650793650793,1.011243677989114,1003,1717,0
0.03125,0.1,0.6311233211233211,3.059712667003623,2734,4691,0
0.0625,0.1,0.6575579975579976,4.054717452992918,4564,7321,0
0.125,0.1,0.6720757020757022,5.899063884004136,4990,11937,0
0.25,0.1,0.6757692307692309,5.313549974991474,5000,13534,0
0.5,0.1,0.6508485958485959,5.122401608998189,5000,13501,0
