gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8880696768020713,0.7133998089993838,591,588,0
0.001953125,0.1,0.888871691688593,0.7339011050062254,591,614,0
0.00390625,0.1,0.890869693686595,0.7191183770046337,595,607,0
0.0078125,0.1,0.8948375568093878,0.7351104440022027,600,643,0
0.015625,0.1,0.9009159854230276,0.7282018200057792,614,675,0
0.03125,0.1,0.9068959209804281,0.9507566200045403,697,911,0
0.0625,0.1,0.9035612275048895,1.8593669709953247,1714,2797,0
0.125,0.1,0.8783610755441742,4.995621340000071,4922,8429,0
0.25,0.1,0.8824555725964177,5.097483044999535,5800,12629,0
0.5,0.1,0.8814706420340224,5.207491123001091,5800,15660,0
