gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8205110140434926,0.09998086899577174,69,109,0
0.001953125,0.01,0.8260532619416655,0.09594056599598844,74,120,0
0.00390625,0.01,0.8328401672068011,0.1004368690046249,78,141,0
0.0078125,0.01,0.8371025315861162,0.11383526600548066,90,209,0
0.015625,0.01,0.8542694096096942,0.14609914799802937,132,280,0
0.03125,0.01,0.89166784087173,0.3473258770100074,379,658,0
0.0625,0.01,0.9221619463623127,1.3244582250044914,1508,2085,0
0.125,0.01,0.9339274810952986,4.454193634010153,4781,5985,0
0.25,0.01,0.9323188201587524,5.199805001000641,6000,11024,0
0.5,0.01,0.9347141984876239,5.063055185004487,6000,10980,0
