gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8818646142589803,0.10336111699871253,80,152,0
0.001953125,0.01,0.8839329684400106,0.09533879200171214,76,140,0
0.00390625,0.01,0.8869581123102249,0.10304952299338765,84,160,0
0.0078125,0.01,0.8904897918982427,0.11410809299559332,98,197,0
0.015625,0.01,0.8919812581784412,0.15409677900606766,150,300,0
0.03125,0.01,0.901183323718535,0.34044914100377355,395,706,0
0.0625,0.01,0.9038004249271855,1.4122117849910865,1692,2257,0
0.125,0.01,0.8784173572905968,4.341308899995056,4828,6019,0
0.25,0.01,0.8829902491874323,4.80388601400773,5800,10644,0
0.5,0.01,0.881681698583107,4.707055301987566,5800,10614,0
