gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6839272457312546,0.7083201249915874,502,484,0
0.001953125,0.1,0.6874317655792829,0.7077638949995162,506,484,0
0.00390625,0.1,0.6902375649591685,0.7131802450021496,509,512,0
0.0078125,0.1,0.6970719245381894,0.7584374129946809,537,591,0
0.015625,0.1,0.7032949037075855,0.9369547679962125,747,1059,0
0.03125,0.1,0.7215380584304991,3.9735999329859624,2069,3923,0
0.0625,0.1,0.7324664832525437,4.536431971006095,3993,7183,0
0.125,0.1,0.7352941176470589,5.602966969992849,4924,11215,0
0.25,0.1,0.7333125900694353,7.239921086002141,5000,13543,0
0.5,0.1,0.7176350495654833,6.313106651010457,5000,13500,0
