gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8343022856278949,0.5535208080109442,590,555,0
0.001953125,0.1,0.8388927830234061,0.5544974529911997,589,570,0
0.00390625,0.1,0.8466718893882544,0.5566309010027908,588,577,0
0.0078125,0.1,0.8592751412196429,0.5614426859974628,594,584,0
0.015625,0.1,0.8846603169367363,0.5677491479873424,604,615,0
0.03125,0.1,0.9168212867136711,0.6167059220024385,684,842,0
0.0625,0.1,0.9568025948679888,1.0059836389991688,1303,2248,0
0.125,0.1,0.97240203961022,3.2211504420120036,3942,6259,0
0.25,0.1,0.9755356725628445,3.673366786009865,5758,9827,0
0.5,0.1,0.9779683613023819,3.923592120001558,5800,15494,0
