gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.697950584179276,0.07163444100297056,70,97,0
0.001953125,0.01,0.7036128136372343,0.06860200400114991,72,117,0
0.00390625,0.01,0.7155717295537254,0.06826218600326683,74,133,0
0.0078125,0.01,0.7399085424248228,0.07402761200501118,83,159,0
0.015625,0.01,0.7932029304730894,0.09792084700893611,125,288,0
0.03125,0.01,0.9053461980463514,0.21284968199324794,335,641,0
0.0625,0.01,0.9676426929706954,0.7342438300111098,1265,1814,0
0.125,0.01,0.979793143076039,2.768272376997629,3865,4902,0
0.25,0.01,0.9763934112239034,3.3760105190012837,5741,8457,0
0.5,0.01,0.9741668262784907,3.5942186920001404,5800,10618,0
