gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9037840080352855,0.09488202400098089,71,102,0
0.001953125,0.01,0.9057273243373072,0.09296815800189506,74,130,0
0.00390625,0.01,0.9093410192584829,0.09281490498688072,78,142,0
0.0078125,0.01,0.9162190488667628,0.10125793000042904,83,166,0
0.015625,0.01,0.9253788375038211,0.12466602100175805,120,242,0
0.03125,0.01,0.9465806367090266,0.2565315810061293,288,522,0
0.0625,0.01,0.9686121664701516,0.9374574400135316,1189,1674,0
0.125,0.01,0.9581531944626402,3.903227692004293,4093,5185,0
0.25,0.01,0.9465151316651381,4.585662463010522,5794,10057,0
0.5,0.01,0.9462203589676405,4.651497807994019,5800,10614,0
