category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
screw,1,PatchScore_same_centers,0.7247386759581882,0.8879643054542222,3.605947256088257,0.024390243902439025,0.17647058823529413,1,21,41,119,64,0.03125
screw,1,PatchScore_byte_budget,0.9655667144906743,0.9883139378786785,2.127049684524536,0.07317073170731707,0.8319327731092437,3,99,41,119,64,0.03125
screw,1,RBF_SVDD,0.5044066407050625,0.7267923125284033,0.05574989377926905,0.0,0.0,0,0,41,119,64,0.03125
screw,1,DeepSVDD_head,0.6411149825783972,0.8389227013975722,0.011444703850429505,0.024390243902439025,0.13445378151260504,1,16,41,119,64,0.03125
screw,1,DROCC_head,0.5212133633941382,0.7472471979119787,-0.001528669148683548,0.04878048780487805,0.03361344537815126,2,4,41,119,64,0.03125
screw,1,Bubble_B,0.7624513219922116,0.9082669808338913,6.63485525687004,0.0,0.20168067226890757,0,24,41,119,64,0.03125
screw,1,Bubble_BA,0.7729042836646853,0.9129033386774374,13.39078791859236,0.0,0.18487394957983194,0,22,41,119,64,0.03125
screw,1,Bubble_BAD,0.7362164377946301,0.8954931941106116,16.00140603719186,0.0,0.16806722689075632,0,20,41,119,64,0.03125
screw,1,Bubble_BAF,0.689485550317688,0.8850110290222984,16.483273675968974,0.0,0.14285714285714285,0,17,41,119,64,0.03125
screw,1,NBD,0.6626357860217258,0.8661315620781203,19.64897254328914,0.0,0.11764705882352941,0,14,41,119,64,0.03125
