gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.40378400803528536,0.13067500299075618,66,116,0
0.001953125,0.01,0.4026485872745535,0.1146492450061487,71,129,0
0.00390625,0.01,0.41232149875540414,0.18460287401103415,116,224,0
0.0078125,0.01,0.42775885409843223,0.4732898360089166,357,597,0
0.015625,0.01,0.4440150224900651,1.6084971230011433,1405,2143,0
0.03125,0.01,0.4712323682256867,5.259102329000598,4051,5275,0
0.0625,0.01,0.4783396654875759,5.690263030992355,4999,9196,0
0.125,0.01,0.4671055504607188,5.514983884990215,5000,9153,0
0.25,0.01,0.45885191493078303,6.926800677989377,5000,9150,0
0.5,0.01,0.45756364906764496,6.209205667997594,5000,9150,0
