gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8152150583791209,0.09911325100983959,70,103,0
0.001953125,0.01,0.8231777987637362,0.09703807599726133,73,128,0
0.00390625,0.01,0.8357336023351648,0.1028284329950111,81,148,0
0.0078125,0.01,0.8467762706043956,0.11335153899563011,93,200,0
0.015625,0.01,0.8650090144230769,0.14239799599454273,132,280,0
0.03125,0.01,0.8949712396978022,0.3534827419935027,381,653,0
0.0625,0.01,0.9387448489010989,1.28499688100419,1509,2064,0
0.125,0.01,0.944593492445055,4.5507934389897855,4794,6001,0
0.25,0.01,0.9373604910714285,5.104951510002138,6000,11023,0
0.5,0.01,0.932348901098901,5.035950090008555,6000,10980,0
