category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
tile,0,PatchScore_same_centers,0.9924242424242424,0.997418831168831,2.227742910385132,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,0,PatchScore_byte_budget,0.9902597402597404,0.9969894379770254,2.6251039505004883,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,0,RBF_SVDD,0.990981240981241,0.9969731838723659,0.08184504238255087,0.030303030303030304,0.9642857142857143,1,81,33,84,46,0.021739130434782608
tile,0,DeepSVDD_head,0.93001443001443,0.9757779958201624,0.018954480532556772,0.0,0.8214285714285714,0,69,33,84,46,0.021739130434782608
tile,0,DROCC_head,0.5487012987012987,0.7757255923670514,-0.12740746419876814,0.030303030303030304,0.08333333333333333,1,7,33,84,46,0.021739130434782608
tile,0,Bubble_B,0.9949494949494949,0.9982317927170868,7.542151528467509,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,0,Bubble_BA,0.996031746031746,0.9985495209206028,14.626289637612246,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,0,Bubble_BAD,0.9967532467532467,0.9988041370394309,15.973855022894565,0.06060606060606061,0.9880952380952381,2,83,33,84,46,0.021739130434782608
tile,0,Bubble_BAF,0.9942279942279941,0.9979892340537267,14.985960777372858,0.030303030303030304,0.9761904761904762,1,82,33,84,46,0.021739130434782608
tile,0,NBD,0.9963924963924964,0.9986846912678113,16.341314016099695,0.06060606060606061,0.9761904761904762,2,82,33,84,46,0.021739130434782608
