gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7361777777777778,0.754715535993455,590,583,0
0.001953125,0.1,0.7377333333333334,0.710551273994497,588,582,0
0.00390625,0.1,0.7431555555555556,0.7290202820004197,591,592,0
0.0078125,0.1,0.7528333333333335,0.7503767820016947,596,609,0
0.015625,0.1,0.7728777777777778,0.7648293009988265,608,657,0
0.03125,0.1,0.8019111111111112,0.8501130980002927,731,967,0
0.0625,0.1,0.8520555555555557,1.9473629809945123,2012,3403,0
0.125,0.1,0.8778555555555556,4.738378381007351,5558,8287,0
0.25,0.1,0.8921222222222221,5.418972469997243,5800,13716,0
0.5,0.1,0.8973222222222224,5.483848795993254,5800,15660,0
