gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7006843718079674,0.08072217300650664,69,82,0
0.001953125,0.01,0.7070377936670071,0.07556554400071036,71,91,0
0.00390625,0.01,0.7272318692543411,0.07458082299854141,73,93,0
0.0078125,0.01,0.7671092951991828,0.07733954800642096,75,119,0
0.015625,0.01,0.835505617977528,0.08049704499717336,81,126,0
0.03125,0.01,0.9257916241062308,0.09500546200433746,104,200,0
0.0625,0.01,0.9826864147088865,0.16878226699191146,222,483,0
0.125,0.01,0.9965270684371808,0.40670713399595115,622,1107,0
0.25,0.01,0.9974259448416751,1.0642254129925277,1596,2397,0
0.5,0.01,0.9977834525025536,3.2146590710035525,3686,4820,0
