gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8807777777777777,0.7234834440023405,630,632,0
0.001953125,0.1,0.8835222222222223,0.7159890420007287,628,621,0
0.00390625,0.1,0.8895555555555555,0.722125465006684,625,624,0
0.0078125,0.1,0.8989888888888888,0.7295564020023448,634,641,0
0.015625,0.1,0.9150111111111111,0.7255123340000864,636,657,0
0.03125,0.1,0.935288888888889,0.7552860450086882,679,770,0
0.0625,0.1,0.9528666666666666,0.9923404699948151,1020,1640,0
0.125,0.1,0.961911111111111,3.4975438339897664,3197,5280,0
0.25,0.1,0.9638444444444444,6.017190163998748,5840,8750,0
0.5,0.1,0.9596555555555556,4.923990197989042,6200,13486,0
