gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8971176582095359,0.7426207970129326,627,613,0
0.001953125,0.1,0.8992227953427583,0.7226434189942665,628,604,0
0.00390625,0.1,0.9037822629725335,0.7189609740016749,628,613,0
0.0078125,0.1,0.912931129091798,0.7249578510090942,633,661,0
0.015625,0.1,0.9261805229918888,0.7276289649889804,637,660,0
0.03125,0.1,0.9415350540252019,0.7502128729975084,678,767,0
0.0625,0.1,0.9540461533856792,0.9986612140055513,1022,1641,0
0.125,0.1,0.9618481308178108,3.415531214996008,3207,5255,0
0.25,0.1,0.9638534984186529,6.102752500009956,5850,8863,0
0.5,0.1,0.9586954135945965,4.815824119999888,6200,13476,0
