gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.8186312563840654,0.09165426700201351,72,107,0
0.001953125,0.01,0.8200102145045965,0.0869526530004805,74,114,0
0.00390625,0.01,0.8253524004085803,0.08595713299291674,72,113,0
0.0078125,0.01,0.8383758937691522,0.0953373240045039,84,147,0
0.015625,0.01,0.8665168539325843,0.1152260629896773,112,226,0
0.03125,0.01,0.9148314606741573,0.21498684400285129,255,498,0
0.0625,0.01,0.9421041879468847,0.7015110490028746,939,1412,0
0.125,0.01,0.9492339121552604,3.294973701995332,3137,3993,0
0.25,0.01,0.9510010214504597,4.392190163998748,5783,7747,0
0.5,0.01,0.9453217568947906,4.681579603988212,6200,11366,0
