gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9535760959961982,0.6535437210113741,666,636,0
0.001953125,0.1,0.9564274682190803,0.6320250150020001,666,641,0
0.00390625,0.1,0.9616054809710507,0.6328009160060901,665,635,0
0.0078125,0.1,0.9701001940517207,0.6330351210053777,665,637,0
0.015625,0.1,0.9823967367629004,0.6351050009980099,669,641,0
0.03125,0.1,0.9920696210051088,0.6372841619886458,675,684,0
0.0625,0.1,0.9987030216625084,0.6581843409949215,701,808,0
0.125,0.1,0.9997920874420815,0.7459209700027714,833,1233,0
0.25,0.1,0.9998811928240466,1.2679182190040592,1609,3002,0
0.5,0.1,0.9998811928240466,3.3644722619937966,3752,6355,0
