gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.6566845680549134,0.6047391059983056,504,508,0
0.001953125,0.1,0.6618771561688658,0.6064649429899873,511,527,0
0.00390625,0.1,0.6697727353558346,0.7889970890100813,516,557,0
0.0078125,0.1,0.6770518428945714,0.9150030159944436,554,667,0
0.015625,0.1,0.6759611622861614,1.429353806990548,1003,1697,0
0.03125,0.1,0.6832521250489028,3.124241936006001,2735,4749,0
0.0625,0.1,0.6948228236772535,4.023969283996848,4564,7402,0
0.125,0.1,0.6959964908536946,4.644545831004507,4990,11964,0
0.25,0.1,0.6936195184408009,5.245537777998834,5000,13538,0
0.5,0.1,0.6718414719446124,5.1204239090002375,5000,13501,0
