gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.703245502888328,0.08104797299893107,71,82,0
0.001953125,0.01,0.7128333549500654,0.07843462699383963,75,105,0
0.00390625,0.01,0.7300136684259361,0.07539332799206022,73,93,0
0.0078125,0.01,0.774012032205605,0.07693728400045075,74,103,0
0.015625,0.01,0.8438407279185083,0.0837388270010706,83,134,0
0.03125,0.01,0.9292334706827229,0.09801021000021137,109,211,0
0.0625,0.01,0.9882471490856123,0.17085080999822821,225,506,0
0.125,0.01,0.9998503457014297,0.4198177069920348,634,1128,0
0.25,0.01,0.9999600921870478,1.0707147370121675,1603,2381,0
0.5,0.01,0.999970069140286,3.231844062000164,3681,4780,0
