gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.39107537093452066,0.7853991390002193,506,513,0
0.001953125,0.1,0.3883373006573836,0.8238413600047352,512,516,0
0.00390625,0.1,0.38811529495923736,0.8079666030098451,530,574,0
0.0078125,0.1,0.3953551474487845,0.8859556259994861,588,725,0
0.015625,0.1,0.4136582838959533,1.6564078149967827,1431,2523,0
0.03125,0.1,0.45348363941341163,4.657674221001798,4141,6526,0
0.0625,0.1,0.4849961149002825,5.211865750010475,4998,11099,0
0.125,0.1,0.4839724219588303,5.614976572003798,5000,13654,0
0.25,0.1,0.47679423771876817,8.488654656001017,5000,13503,0
0.5,0.1,0.47916846532394336,6.2162892400083365,5000,13500,0
