gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7258395563125027,0.10038789499958511,75,124,0
0.001953125,0.01,0.7267238744049959,0.09550629499426577,75,132,0
0.00390625,0.01,0.7321062055111577,0.09869975800393149,75,141,0
0.0078125,0.01,0.7473797982444649,0.1113524530082941,94,206,0
0.015625,0.01,0.7817590287785493,0.15469753999786917,149,317,0
0.03125,0.01,0.8322088300799162,0.3974574759922689,452,794,0
0.0625,0.01,0.8891436307262325,1.789045895988238,1992,2620,0
0.125,0.01,0.908402113629416,4.873475248998147,5492,7435,0
0.25,0.01,0.9099305646534783,5.200869680993492,5800,10614,0
0.5,0.01,0.9129656316869731,5.081782691006083,5800,10614,0
