gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.781783173220482,0.7496466250013327,589,575,0
0.001953125,0.1,0.7841411052420226,0.7567972450051457,593,610,0
0.00390625,0.1,0.7882906537340789,0.7348678479902446,590,590,0
0.0078125,0.1,0.7991021324354658,0.7373353369912365,596,601,0
0.015625,0.1,0.8229079788712816,0.7859411380050005,610,636,0
0.03125,0.1,0.8563000030889939,0.8765441040013684,743,950,0
0.0625,0.1,0.9023260124177555,2.014908655997715,2017,3471,0
0.125,0.1,0.915567499665359,4.977347178995842,5567,8321,0
0.25,0.1,0.9181107713217804,5.135240971998428,5800,13895,0
0.5,0.1,0.9225692192053048,5.2149607480096165,5800,15660,0
