category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
transistor,0,PatchScore_same_centers,0.9945833333333333,0.9923880430515711,3.546034336090088,0.016666666666666666,0.95,1,38,60,40,44,0.022727272727272728
transistor,0,PatchScore_byte_budget,1.0,1.0,3.293528199195862,0.0,0.925,0,37,60,40,44,0.022727272727272728
transistor,0,RBF_SVDD,0.65875,0.6494951755030374,0.05806160305512441,0.0,0.175,0,7,60,40,44,0.022727272727272728
transistor,0,DeepSVDD_head,0.8483333333333333,0.8411108526507959,0.0965238967910409,0.0,0.0,0,0,60,40,44,0.022727272727272728
transistor,0,DROCC_head,0.5725,0.5110554237365755,-0.12836638279259205,0.0,0.05,0,2,60,40,44,0.022727272727272728
transistor,0,Bubble_B,0.9195833333333333,0.9185083983458898,6.674585690750295,0.0,0.65,0,26,60,40,44,0.022727272727272728
transistor,0,Bubble_BA,0.92625,0.9235568250760657,13.419801673771975,0.0,0.65,0,26,60,40,44,0.022727272727272728
transistor,0,Bubble_BAD,0.8366666666666667,0.8641955001737671,17.805715725628822,0.0,0.4,0,16,60,40,44,0.022727272727272728
transistor,0,Bubble_BAF,0.92,0.9147622105393981,16.060635435490546,0.016666666666666666,0.625,1,25,60,40,44,0.022727272727272728
transistor,0,NBD,0.8433333333333334,0.8553663513469318,20.127266911865767,0.0,0.45,0,18,60,40,44,0.022727272727272728
