gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6039051107870683,0.07588929698977154,61,98,0
0.001953125,0.01,0.6241419781626775,0.08720428199740127,71,120,0
0.00390625,0.01,0.623561072186459,0.10774345499521587,104,207,0
0.0078125,0.01,0.6571232113430783,0.25173531300970353,279,487,0
0.015625,0.01,0.6754158219819564,0.7912963640119415,987,1453,0
0.03125,0.01,0.6832639802729072,2.8793466339993756,2715,3780,0
0.0625,0.01,0.6948228236772535,3.829760881999391,4535,6677,0
0.125,0.01,0.696162463989757,4.248705919992062,4986,9282,0
0.25,0.01,0.6936906497848276,4.37273684500542,5000,9150,0
0.5,0.01,0.6689725077355336,4.219047937003779,5000,9150,0
