gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.8779220001795851,0.7174053939961595,627,599,0
0.001953125,0.1,0.8798675060609991,0.715724573994521,629,616,0
0.00390625,0.1,0.8851054065109597,0.7261808720068075,629,601,0
0.0078125,0.1,0.8936556554359429,0.7245864729920868,634,638,0
0.015625,0.1,0.9086310622462113,0.7217256849980913,634,656,0
0.03125,0.1,0.9260807534595087,0.7635516589944018,677,755,0
0.0625,0.1,0.942642495834622,1.0132966739911353,1018,1632,0
0.125,0.1,0.9563408526304238,3.520575068992912,3207,5238,0
0.25,0.1,0.9564406221628039,4.676200260000769,5844,8909,0
0.5,0.1,0.950534265845896,4.8999542070087045,6200,13598,0
