gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.613527188136086,0.5559413890005089,548,532,0
0.001953125,0.1,0.6186333236405932,0.5552142450032989,549,525,0
0.00390625,0.1,0.6327304448967722,0.5436192750057671,550,529,0
0.0078125,0.1,0.6609712125617911,0.5633680570026627,560,573,0
0.015625,0.1,0.7186042454201803,0.5672383719938807,564,599,0
0.03125,0.1,0.8064553649316661,0.6283958839921979,638,796,0
0.0625,0.1,0.8917010758941553,1.22984313199413,1481,2486,0
0.125,0.1,0.9211863913928467,3.5862869219999993,4558,7679,0
0.25,0.1,0.9352718813608607,3.920684042997891,5399,12379,0
0.5,0.1,0.9465077057284095,4.045409746002406,5400,14569,0
