gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.9078656081714186,0.10197488400444854,80,128,0
0.001953125,0.01,0.9096366313491695,0.09787809899717104,79,143,0
0.00390625,0.01,0.912066639895386,0.10101571498671547,84,172,0
0.0078125,0.01,0.9132404575829653,0.11193882499355823,93,199,0
0.015625,0.01,0.9172973362575809,0.15918886300642043,156,324,0
0.03125,0.01,0.9252566439110781,0.3503897059999872,391,669,0
0.0625,0.01,0.9237224436001195,1.4775834460015176,1693,2252,0
0.125,0.01,0.8969099764206798,4.232693940997706,4833,6038,0
0.25,0.01,0.894243145007671,4.735252501006471,5800,10642,0
0.5,0.01,0.8947682739731668,4.768905634991825,5800,10614,0
