gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.7033411364120025,0.6447026469977573,502,501,0
0.001953125,0.1,0.711458365001672,1.2443604659929406,506,511,0
0.00390625,0.1,0.7228082976114473,1.2556990020093508,509,523,0
0.0078125,0.1,0.7348777348777349,1.2367396589979762,537,595,0
0.015625,0.1,0.7438056729395313,1.0350752030062722,747,1127,0
0.03125,0.1,0.7596955785932165,1.9498068850080017,2069,3833,0
0.0625,0.1,0.7669615622371527,4.189599040997564,3993,7154,0
0.125,0.1,0.769859848600006,4.769250776997069,4924,11146,0
0.25,0.1,0.7670375662501647,5.593653638992691,5000,13541,0
0.5,0.1,0.7380901711610373,5.470037381994189,5000,13500,0
