category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
bottle,0,PatchScore_same_centers,1.0,0.9999999999999998,4.047061085700989,0.0,1.0,0,63,20,63,43,0.023255813953488372
bottle,0,PatchScore_byte_budget,1.0,0.9999999999999998,2.527834415435791,0.1,1.0,2,63,20,63,43,0.023255813953488372
bottle,0,RBF_SVDD,0.7444444444444446,0.9206343672649957,0.11683880998858112,0.0,0.31746031746031744,0,20,20,63,43,0.023255813953488372
bottle,0,DeepSVDD_head,0.9849206349206349,0.9956533845932738,0.010375690704677254,0.15,0.9682539682539683,3,61,20,63,43,0.023255813953488372
bottle,0,DROCC_head,0.5,0.7590361445783133,0.0003035458503291011,0.0,0.0,0,0,20,63,43,0.0
bottle,0,Bubble_A,0.5817460317460318,0.8306265178566108,6.04135181319055,0.0,0.09523809523809523,0,6,20,63,43,0.023255813953488372
bottle,0,Bubble_B,0.5801587301587302,0.8291556323277542,6.042007982676318,0.0,0.09523809523809523,0,6,20,63,43,0.023255813953488372
bottle,0,Bubble_A+D,0.5071428571428571,0.7603663213223055,10.017657447901726,0.15,0.06349206349206349,3,4,20,63,43,0.023255813953488372
bottle,0,Bubble_B+D,0.5071428571428571,0.7603663213223055,10.02506436596509,0.15,0.06349206349206349,3,4,20,63,43,0.023255813953488372
