gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.46988609767514433,0.6816670730040642,505,493,0
0.001953125,0.1,0.46765290997035414,0.6775004189985339,507,512,0
0.00390625,0.1,0.4663559057575285,0.7018309059931198,521,542,0
0.0078125,0.1,0.4733577781245123,0.7463794349896489,576,674,0
0.015625,0.1,0.48720549227648624,1.2903941920085344,1209,2129,0
0.03125,0.1,0.5125994694960212,3.8130585009930655,3400,6856,0
0.0625,0.1,0.5292167264783898,5.00020640900766,4933,10802,0
0.125,0.1,0.53842253081604,5.305522611990455,5000,13565,0
0.25,0.1,0.5468725620221564,6.375772057988797,5000,13486,0
0.5,0.1,0.5153446325479794,5.7959862089919625,5000,13500,0
