category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
screw,0,PatchScore_same_centers,0.7017831522853044,0.8659666057070894,3.637474536895752,0.024390243902439025,0.18487394957983194,1,22,41,119,64,0.03125
screw,0,PatchScore_byte_budget,0.9526542324246772,0.9817993495550082,2.2440755367279053,0.04878048780487805,0.7142857142857143,2,85,41,119,64,0.03125
screw,0,RBF_SVDD,0.5308464849354376,0.7386543688870671,0.047676419085122254,0.0,0.0,0,0,41,119,64,0.03125
screw,0,DeepSVDD_head,0.6224636195941791,0.8233724327816653,0.010704965505283326,0.14634146341463414,0.2605042016806723,6,31,41,119,64,0.03125
screw,0,DROCC_head,0.5,0.74375,-0.027361350134015083,0.0,0.0,0,0,41,119,64,0.0
screw,0,Bubble_B,0.5306415249026439,0.7730395917967829,8.394083376173784,0.024390243902439025,0.03361344537815126,1,4,41,119,64,0.03125
screw,0,Bubble_BA,0.5423242467718795,0.7854003158671743,16.71772720499078,0.024390243902439025,0.04201680672268908,1,5,41,119,64,0.03125
screw,0,Bubble_BAD,0.5714285714285714,0.7941044431272462,18.572849926852605,0.024390243902439025,0.04201680672268908,1,5,41,119,64,0.03125
screw,0,Bubble_BAF,0.4976429596228736,0.7530638922381355,19.523935023929585,0.04878048780487805,0.058823529411764705,2,7,41,119,64,0.03125
screw,0,NBD,0.5527772084443534,0.7734065929794669,21.932947984806653,0.0975609756097561,0.058823529411764705,4,7,41,119,64,0.03125
