gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.6303245436105476,0.07478440301201772,57,70,0
0.001953125,0.01,0.636370728662818,0.08095173300534952,66,105,0
0.00390625,0.01,0.6419683257918551,0.0998728169943206,90,166,0
0.0078125,0.01,0.6526759244811984,0.25176442599331494,266,455,0
0.015625,0.01,0.666104306444063,0.7059526830125833,864,1276,0
0.03125,0.01,0.6750175534404743,1.9571018349961378,2352,3253,0
0.0625,0.01,0.6869929006085191,3.724173458002042,4082,6121,0
0.125,0.01,0.6969203463878919,4.286340284001199,4930,9473,0
0.25,0.01,0.702683726010298,5.159531969009549,5000,9151,0
0.5,0.01,0.6751004446871587,5.635749940993264,5000,9150,0
