gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.520729627581121,0.09142116400471423,55,85,0
0.001953125,0.01,0.5158208886430679,0.09866897699248511,67,117,0
0.00390625,0.01,0.5054848820058997,0.1275853730039671,103,197,0
0.0078125,0.01,0.5138504793510325,0.32249625799886417,338,567,0
0.015625,0.01,0.5208218104719764,1.0945386120001785,1270,1935,0
0.03125,0.01,0.5219395280235988,3.59165075099736,3440,4616,0
0.0625,0.01,0.5108084439528023,4.377438352996251,4885,9271,0
0.125,0.01,0.5102207780235988,4.351647843999672,5000,9152,0
0.25,0.01,0.5117245114306784,6.7141585710051,5000,9150,0
0.5,0.01,0.47797405051622416,5.27848467399599,5000,9150,0
