gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.4211144911504425,0.08609253699250985,60,89,0
0.001953125,0.01,0.42604627581120935,0.09621152600448113,77,142,0
0.00390625,0.01,0.4337781157817109,0.14823072699073236,131,248,0
0.0078125,0.01,0.4421091445427729,0.33872859900293406,364,631,0
0.015625,0.01,0.4547958148967552,1.1343205909943208,1339,1938,0
0.03125,0.01,0.46991380899705015,3.5757536989985965,3446,4671,0
0.0625,0.01,0.48785490412979354,4.198295979003888,4889,9069,0
0.125,0.01,0.49918187684365783,4.700859598000534,5000,9163,0
0.25,0.01,0.5031860711651917,5.364291228004731,5000,9152,0
0.5,0.01,0.4881084070796459,5.115946039004484,5000,9150,0
