gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.36218445667264565,0.0908286529884208,62,102,0
0.001953125,0.01,0.3522025962970845,0.09787606498866808,70,116,0
0.00390625,0.01,0.34836186017288373,0.14936734799994156,120,236,0
0.0078125,0.01,0.3517465722190132,0.3706018340017181,354,583,0
0.015625,0.01,0.372429797626648,2.361848287007888,1421,2107,0
0.03125,0.01,0.4052736651161848,5.644334839002113,4099,5445,0
0.0625,0.01,0.43371943371943367,4.81182405501022,4997,9260,0
0.125,0.01,0.4381783358161311,5.529606803000206,5000,9164,0
0.25,0.01,0.4365518499376767,6.199556899999152,5000,9150,0
0.5,0.01,0.4740066275499346,6.065101079002488,5000,9150,0
