gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5481809131634915,0.07570157099689823,63,94,0
0.001953125,0.01,0.5553192452147157,0.06987109099281952,65,106,0
0.00390625,0.01,0.5734988008507172,0.07583868400251959,70,157,0
0.0078125,0.01,0.603986605728766,0.08736433798912913,87,208,0
0.015625,0.01,0.672224987555998,0.1256329640018521,145,344,0
0.03125,0.01,0.7972872075659533,0.2674000859988155,362,640,0
0.0625,0.01,0.8968505362233585,1.0766110909898998,1467,1995,0
0.125,0.01,0.9257206208425721,3.278037249998306,4482,5555,0
0.25,0.01,0.935788949726232,3.8663847670104587,5399,9988,0
0.5,0.01,0.948097198968279,3.898865162002039,5400,9882,0
