gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.701263398511105,0.07723832099873107,57,76,0
0.001953125,0.01,0.7116836046499655,0.08165954200376291,66,104,0
0.00390625,0.01,0.7176659561980663,0.10178132800501771,90,164,0
0.0078125,0.01,0.7217640214582111,0.23617366900725756,266,441,0
0.015625,0.01,0.728920190693891,0.7361531460046535,864,1262,0
0.03125,0.01,0.7345627529113767,3.4286223679955583,2351,3267,0
0.0625,0.01,0.7415129892194113,4.350392434003879,4079,6123,0
0.125,0.01,0.7456728343578497,4.521064302010927,4930,9473,0
0.25,0.01,0.7483860006795787,5.029403196007479,5000,9151,0
0.5,0.01,0.724358776346544,5.154481011006283,5000,9150,0
