gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.5238827838827838,0.07730523600184824,61,99,0
0.001953125,0.01,0.5495970695970696,0.08624520400189795,71,122,0
0.00390625,0.01,0.5484981684981685,0.11048675599158742,104,209,0
0.0078125,0.01,0.5854090354090354,0.2478520139993634,279,504,0
0.015625,0.01,0.6090842490842491,0.7722382890060544,988,1441,0
0.03125,0.01,0.6311843711843712,2.8265489540062845,2716,3809,0
0.0625,0.01,0.6574358974358975,3.7503190459974576,4536,6755,0
0.125,0.01,0.6724786324786325,4.288154080000822,4986,9306,0
0.25,0.01,0.675989010989011,4.264713472992298,5000,9150,0
0.5,0.01,0.652057387057387,4.49575743501191,5000,9150,0
