gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7108167770419427,0.08231237200379837,70,81,0
0.001953125,0.01,0.7182142689399277,0.08244412299245596,72,96,0
0.00390625,0.01,0.7370954863557372,0.08287173199641984,74,93,0
0.0078125,0.01,0.7760438683011601,0.08976499500568025,78,118,0
0.015625,0.01,0.8450518998637921,0.0965385849995073,84,157,0
0.03125,0.01,0.9272579963364802,0.1019595859979745,102,194,0
0.0625,0.01,0.9844065567610727,0.18029177500284277,220,468,0
0.125,0.01,0.9961720914940585,0.43605410199961625,624,1099,0
0.25,0.01,0.9973932647597576,1.0725800299987895,1592,2393,0
0.5,0.01,0.9977807524306045,3.2840653989987914,3686,4829,0
