gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.885878686166387,0.718746316008037,626,605,0
0.001953125,0.1,0.8872258565377722,0.7255000290024327,629,621,0
0.00390625,0.1,0.8912331175577399,0.7229151270003058,628,613,0
0.0078125,0.1,0.898962222146111,0.7276137770095374,634,637,0
0.015625,0.1,0.9115776735052687,0.7357257770054275,633,646,0
0.03125,0.1,0.9273783836238884,0.7663670660112984,675,759,0
0.0625,0.1,0.942368508180064,1.0193828050105367,1022,1642,0
0.125,0.1,0.9556917948191024,3.555975454990403,3203,5223,0
0.25,0.1,0.9556689614229773,4.6785586010082625,5843,8789,0
0.5,0.1,0.947095021177975,4.863957900990499,6200,13602,0
