gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.01,0.7602333333333333,0.080958306993125,66,98,0
0.001953125,0.01,0.7643777777777777,0.07616615999722853,67,104,0
0.00390625,0.01,0.7786555555555554,0.0809710010071285,75,136,0
0.0078125,0.01,0.802611111111111,0.08873668200976681,88,162,0
0.015625,0.01,0.8548111111111112,0.11190327900112607,123,266,0
0.03125,0.01,0.9414111111111112,0.2577375219989335,339,643,0
0.0625,0.01,0.9805444444444446,0.8750651369919069,1274,1827,0
0.125,0.01,0.9856333333333334,3.194673387988587,3860,4907,0
0.25,0.01,0.978288888888889,3.9458902870101156,5743,8458,0
0.5,0.01,0.976188888888889,4.008920453998144,5800,10618,0
